"BOOF" "BRMA" "CAAR" "CABU" "DIER" "MACA" "MEPO" "PARO" "SIAL" "VISA"
"1" 0.00153556807713027 -0.003219254806028 0.00358315083236262 0.00688983269217198 -0.00200344147544336 -0.00259047743555736 8.55002803025872e-06 2.13755618415631e-05 -2.19287517384512e-05 3.24497543068739e-06
"2" -0.000601597833935828 0.00126122491541588 -0.00140379043529168 -0.00269926712173978 0.000784899132766795 0.00101488539472857 -3.34969085363311e-06 -8.37441979588296e-06 8.5911460020861e-06 -1.27130162403793e-06
"3" -0.00756212059917312 0.0158536722957585 -0.0176457293707174 -0.0339299484681264 0.00986622884151214 0.0127571698506074 -4.21058135123252e-05 -0.000105266955551115 0.000107991216869656 -1.598033712323e-05
"4" -6.0054749412851e-05 0.000125902292155899 -0.000140133953388854 -0.000269455442573488 7.83528764129527e-05 0.000101311348919664 -3.34384257186195e-07 -8.35979875508357e-07 8.57614657534709e-07 -1.26908203708546e-07
"5" -0.0112861195946464 0.0236608817854383 -0.0263354451176641 -0.0506388983393542 0.0147248959062662 0.0190394933187016 -6.28410034854433e-05 -0.000157106123095169 0.000161171958682542 -2.38499232550275e-05
"6" -0.00346851085075366 0.00727158918731656 -0.00809355034598207 -0.0155626180360146 0.00452533404407031 0.00585131927895695 -1.93126344828829e-05 -4.82826969983483e-05 4.95322314139567e-05 -7.32968642640867e-06
"7" 0.00408773991161979 -0.00856977723896644 0.00953848213240744 0.0183409934731177 -0.00533323647563005 -0.00689594825601467 2.27604958355692e-05 5.69025486882674e-05 -5.837516097677e-05 8.63824650811696e-06
"8" -0.000132729916460147 0.000278262766615051 -0.000309716851845736 -0.000595536551766175 0.000173171495050448 0.000223913129436759 -7.39038876289352e-07 -1.84763969749984e-06 1.89545577930962e-06 -2.80485980559902e-07
"9" 0.0010391923567494 -0.0021786236889641 0.00242488953340984 0.0046626792908901 -0.00135582466155869 -0.00175309997092015 5.78621287546093e-06 1.44658649901667e-05 -1.48402350498462e-05 2.19603006576688e-06
"10" 0.00931683418890505 -0.0195323565827515 0.0217402423742412 0.0418030497887316 -0.0121555874414662 -0.01571734206815 5.18760416127438e-05 0.000129693087749462 -0.000133049486349462 1.96884127021483e-05
