"BOOF" "BRMA" "CAAR" "CABU" "DIER" "MACA" "MEPO" "PARO" "SIAL" "VISA"
"1" 1.69447330042822 0.319560546374296 1.66401406404993 0.353411167336068 0.794113447075954 0.654233620989579 0.623167398123467 1.08222202647335 1.7078946737634 0.911477081948362
"2" 2.54082461565564 0.479173854326876 2.49515167554824 0.529932099365712 1.19075525913794 0.981008604962823 0.934425502264354 1.62276759614525 2.56094966320717 1.36673939083909
"3" 1.20766545292993 0.227753504217576 1.18595689754143 0.251879128082778 0.565971370276751 0.466277835133016 0.444136675340799 0.771308791611764 1.21723097922277 0.649617425502212
"4" 2.5850512382013 0.487514548548148 2.53858329639633 0.539156312162245 1.21148202755228 0.99808443814643 0.950690491091622 1.65101414630532 2.60552659048315 1.39052941034082
"5" 1.3894592559366 0.262037978928149 1.36448284119824 0.289795311311403 0.651168878863159 0.536468152079563 0.510994011591542 0.887416409147227 1.40046471197018 0.747406446455767
"6" 4.60569383108973 0.868587328418695 4.52290355221562 0.960595621557803 2.15845443150909 1.77825153782105 1.69381142833479 2.94155317167766 4.64217403786487 2.47745678403333
"7" 1.05517508806227 0.198995361907745 1.03620764406676 0.220074674249388 0.494506892636223 0.407401532066938 0.38805610806986 0.673916621641879 1.06353278764201 0.567591067955187
"8" 10.416201604886 1.96439039503366 10.228963749461 2.17247564034222 4.88154387549437 4.02167994691912 3.83071084732105 6.65259393945361 10.4987049588417 5.60299713274208
"9" 1.64688474214589 0.310585825036389 1.61728094040045 0.343485765779048 0.771811110385605 0.635859749418481 0.605666008141251 1.05182828349243 1.65992918194837 0.885878637743695
"10" 0.610771240237052 0.11518528571122 0.599792238340274 0.12738670885692 0.2862374136181 0.235817867413786 0.224620077832433 0.390085868661337 0.615608961100248 0.32854102076944
