"BOOF" "BRMA" "CAAR" "CABU" "DIER" "MACA" "MEPO" "PARO" "SIAL" "VISA"
"1" 0.060986045758715 -0.09332400110758 -0.0420684857655645 -0.00643856428950662 -0.0126088611221808 0.0291428054106442 -0.131873788071996 0.0744999476038666 0.0651693070677804 -0.131698575411617
"2" 0.0396976504583681 -0.0607473976916377 -0.0273836419865862 -0.00419105504281756 -0.00820748673371587 0.0189699280905201 -0.0858406128545384 0.0484942554046867 0.0424206609955706 -0.085726561666909
"3" -0.0286944507081029 0.0439097324043464 0.019793578615351 0.00302939899345414 0.00593257587788484 -0.013711936606942 0.0620477334519095 -0.0350528559063024 -0.0306627105606437 0.0619652944122221
"4" -0.349605156140513 0.534983889723832 0.241159421826647 0.0369093494380562 0.0722808440280645 -0.167062397786381 0.755972217843995 -0.427074185421964 -0.373585883287812 0.754967803658299
"5" -0.131749419815775 0.201609775610896 0.0908814225154 0.0139093640034506 0.0272391842546639 -0.062957807099794 0.284889680110324 -0.160943782319456 -0.140786606004033 0.284511164565299
"6" 0.110778968948844 -0.169519707209434 -0.0764158984300503 -0.0116954215448616 -0.0229035448577965 0.0529368627774431 -0.239544015229197 0.135326487881367 0.118377713364826 -0.239225747703862
"7" -0.27386772886424 0.419086561751783 0.188915357768156 0.0289134171133173 0.0566221357055737 -0.130870493917948 0.592200631909976 -0.334554096710889 -0.292653342191133 0.591413811043509
"8" 0.098310047296217 -0.150439118467479 -0.0678147726064347 -0.010379022806716 -0.020325596090904 0.0469784610991189 -0.212581717361739 0.120094577068971 0.105053501672219 -0.212299272997385
"9" -0.112297207077902 0.17184299371006 0.0774631868437589 0.0118557086019926 0.023217440495422 -0.0536623683879758 0.242826992683848 -0.137181152496163 -0.120000093133897 0.24250436326657
"10" -0.234220800459219 0.358416781569263 0.161566704112961 0.0247277170201001 0.0484251357531948 -0.111924803879138 0.506469698396513 -0.286121802862648 -0.250286882464534 0.505796782993424
