"BOOF" "BRMA" "CAAR" "CABU" "DIER" "MACA" "MEPO" "PARO" "SIAL" "VISA"
"1" 0.0311516947731012 0.0580846030924715 0.0751249768163985 0.0338436276405352 0.118610143230838 0.0547703504793423 -0.00691696348467161 0.149428880645743 -0.601590447953184 -0.00762469513982191
"2" 0.0189887181720494 0.0354058476205495 0.0457929182613881 0.0206296033608038 0.0722995842942568 0.0333856233829895 -0.00421628008278376 0.0910853461429297 -0.366703370535199 -0.00464768251655091
"3" -7.44870961022175e-05 -0.000138886614167264 -0.000179632004247545 -8.09238008676485e-05 -0.000283609774745288 -0.000130961875089686 1.65392132778326e-05 -0.000357300733529182 0.00143846830284039 1.82314767709021e-05
"4" -0.00404284335667725 -0.00753817580224885 -0.00974966259957591 -0.00439220036562958 -0.0153931345658082 -0.00710805460797888 0.000897678282869226 -0.0193927669686852 0.0780739527548311 0.000989527161114054
"5" 0.00050552324717023 0.000942584902034111 0.00121911255552641 0.000549207375890075 0.00192478082461033 0.000888801897445282 -0.000112247050017593 0.00242490090877096 -0.00976248512098563 -0.000123731972653189
"6" -0.0376284914449677 -0.0701610620696199 -0.0907443260480377 -0.0408801082064458 -0.143270560152694 -0.0661577381089833 0.00835507997891855 -0.180496868564101 0.726668041307568 0.00920995720871701
"7" -0.0249924303523824 -0.0466002061174489 -0.0602713837716917 -0.0271521184590059 -0.0951587310216738 -0.0439412423529683 0.00554935227119323 -0.119884035824527 0.482644924478108 0.00611715232921106
"8" -0.0124736158597632 -0.0232579649877641 -0.0300811917010216 -0.013551507022771 -0.0474933185661049 -0.0219308874640691 0.00276965815350448 -0.0598336131984334 0.240886032279387 0.0030530447513265
"9" 0.0151800168805231 0.0283042467469074 0.0366079092816018 0.0164917781399512 0.0577979461329365 0.0266892331503739 -0.00337059101355673 0.0728157150730273 -0.293151086051864 -0.00371546401485934
"10" -0.00829632755285212 -0.0154691067867245 -0.0200073036028664 -0.00901324382277541 -0.0315882845701038 -0.0145864541582981 0.00184212753617193 -0.039795938831668 0.160215726471365 0.00203061081688638
