"BOOF" "BRMA" "CAAR" "CABU" "DIER" "MACA" "MEPO" "PARO" "SIAL" "VISA"
"1" -0.0283816302179156 0.496287243928226 -0.0576091905395889 -0.0306391787424124 -0.198212169169207 -0.641648793534659 0.46085364949744 -0.384608267871641 -0.161697480338799 0.0709205232664465
"2" 0.0119185484429576 -0.208410282036818 0.0241923357796496 0.0128665807175293 0.0832369854052872 0.269453240366746 -0.193530340028947 0.161511944063614 0.0679030498856134 -0.0297822812030535
"3" 0.00122780417525799 -0.0214696458781186 0.00249220372947749 0.00132546690579681 0.00857476216215633 0.0277580625814018 -0.0199367700407378 0.0166383549326021 0.00699511761531416 -0.00306805894902606
"4" 0.0450887400213258 -0.78843133201189 0.0915213747460808 0.0486752154184407 0.314891600521663 1.01936130569481 -0.732139423652717 0.611011491128871 0.256882201519818 -0.112668546915204
"5" -0.0101762913740975 0.1779448030534 -0.0206558927114305 -0.0109857399998478 -0.0710693773356439 -0.230064483002286 0.165240015534477 -0.137902078516905 -0.0579769612157912 0.0254286981974436
"6" -0.00393588234657421 0.0688236788094735 -0.00798907583194669 -0.00424895264295531 -0.0274874900250376 -0.088981997855061 0.0639098504731516 -0.0533363615916228 -0.0224237386458961 0.00983505293357007
"7" -0.0126292365742177 0.220837526393379 -0.0256348944929311 -0.0136337988271516 -0.0882003026995472 -0.285520399952054 0.205070312061243 -0.171142699205661 -0.0719520237905341 0.0315581613678371
"8" -0.0158600237042276 0.277331759746446 -0.0321927641408875 -0.0171215711501302 -0.110763535334401 -0.358561682225881 0.257531006819874 -0.214924096975784 -0.0903586528115777 0.0396313098115148
"9" 0.0105128020176222 -0.183829099992832 0.0213389438833527 0.0113490175732821 0.0734195067711069 0.237672278846687 -0.170704189261368 0.142462238547624 0.0598941492965089 -0.0262695769891217
"10" -0.00291544163894359 0.0509800347871337 -0.0059177796199646 -0.00314734343315762 -0.0203609167938654 -0.0659119858826153 0.0473401953618514 -0.0395080532804328 -0.0166100242823408 0.00728515751206382
