"BOOF" "BRMA" "CAAR" "CABU" "DIER" "MACA" "MEPO" "PARO" "SIAL" "VISA"
"1" 0.00170286409680047 0.0576822896493364 0.00518199797899884 0.0008937894142132 -0.0059974232385867 -0.0563356572058877 -0.0778360127491319 0.0690237303668214 0.0181261416855458 -0.00338615952736205
"2" 0.0236870314982204 0.802367149780476 0.0720821758958266 0.0124327114812173 -0.083424833154614 -0.783635340727464 -1.0827077094107 0.960127868334015 0.252136673650849 -0.0471018606436811
"3" -0.000441871916639245 -0.0149678320961622 -0.00134466360721516 -0.000231927164517891 0.00155625625457154 0.0146183978342541 0.0201974709559253 -0.01791079399001 -0.00470350686406252 0.000878666009350377
"4" 0.00117739021702448 0.0398825506135848 0.00358292463654471 0.000617981736975907 -0.00414672401733928 -0.0389514652334753 -0.0538171895897097 0.0477242224022024 0.0125327334888675 -0.00234125031368693
"5" -0.00265705824760558 -0.0900043660216422 -0.00808571306133282 -0.001394621296626 0.00935805911370702 0.0879031526323403 0.121451159857325 -0.107700944776661 -0.0282830640174629 0.00528358259287426
"6" 0.00231985301581052 0.0785819807072649 0.00705956139546998 0.00121763097358025 -0.00817043498260899 -0.0767474307035432 -0.106037885967536 0.0940327001754414 0.0246936819756964 -0.00461304716349704
"7" 0.00441460858110359 0.149539080271947 0.0134341271204981 0.00231711410505325 -0.0155480852190856 -0.146047988321855 -0.201786819304505 0.17894132182931 0.0469913135039138 -0.00877848616020807
"8" 0.00515989183218503 0.174784573697085 0.0157021039415152 0.00270829404810248 -0.0181729447705692 -0.170704108462682 -0.235852882909865 0.209150561818695 0.0549244831739708 -0.0102604881508393
"9" -0.0162880621065066 -0.551736758100185 -0.0495663189307435 -0.00854918341175674 0.0573659415173823 0.538856086697962 0.744509096270674 -0.660218750956074 -0.173378323073601 0.0323889480011008
"10" -0.00150388955050905 -0.0509422876529397 -0.00457649710626818 -0.000789352810313159 0.00529664237764917 0.049753005158885 0.0687411088451787 -0.0609585151456625 -0.0160081565658454 0.00299049697455282
