V1 V2
BOOF -0.0276531525174332 0.0117064730939104
BRMA 0.16950092883369 0.0432871360100618
CAAR -0.00488155286573817 0.00143571449793532
CABU 0.0469302514647654 0.0107125964419276
DIER 0.0634090539334912 0.0126722554017427
MACA -0.0437413282496734 0.0117425164069539
MEPO 0.0253697071553553 0.00478612492233488
PARO 0.0173810802243101 0.0158451921688097
SIAL -0.18248795357477 0.0313431027123375
VISA -0.009444478980284 0.0066678218170415
