"A.calendula" "H.glabra" "H.glutinosum" "M.minima" "P.airoides" "P.canescens" "T.cyanopetala" "V.rosea" "Other"
"1" -0.0104517655894249 -3.38050892715455e-05 -0.00660382932920894 -0.0039193682872248 0.0175425771586932 0.0120419577483504 -0.0451726800036597 0.0268764887888372 0.236870115087158
"2" 0.0145307640642277 4.69981623843529e-05 0.0091810981677826 0.00544897561806239 -0.0243888984679676 -0.0167415586788247 0.0628021696110535 -0.0373655450004158 -0.329313141090771
"3" -0.022305979548863 -7.21462439515038e-05 -0.0140937797256532 -0.00836464883481079 0.0374390684509882 0.0256997404854499 -0.0964067618726999 0.0573593431788815 0.505524152609864
"4" 0.00638025677321307 2.06362406378575e-05 0.00403129274631454 0.00239256954696575 -0.0107088267315919 -0.0073509859965091 0.0275755608075587 -0.0164066920720712 -0.144596828471328
"5" 0.0020439220969386 6.61084181040228e-06 0.00129142895283055 0.000766462219206732 -0.00343058412333532 -0.0023548962442439 0.00883386046572222 -0.00525590139327355 -0.0463217490086926
"6" -0.00256365621356415 -8.29186479734828e-06 -0.00161981704892745 -0.000961360334464122 0.00430292246319762 0.00295370571994756 -0.0110801587333628 0.00659238641478955 0.0581005703921704
"7" -0.00544293940247495 -1.76045904231194e-05 -0.00343905941590763 -0.00204107946172571 0.00913560332185582 0.00627105973154927 -0.0235244617575508 0.0139964007590212 0.12335424782021
"8" -0.0225339692671662 -7.28836516855647e-05 -0.0142378324386237 -0.00845014402355047 0.0378217336753948 0.0259624178801327 -0.0973921366881716 0.0579456138003874 0.510691121802878
