"A.calendula" "H.glabra" "H.glutinosum" "M.minima" "P.airoides" "P.canescens" "T.cyanopetala" "V.rosea" "Other"
"A.calendula" 0.601264344640968 -0.000299803163395936 -0.0966449378358597 0.213343463582245 0.151238435544631 9.11968077719751 -0.282246106703875 0.243930415280154 -0.277807052363827
"H.glabra" -0.897432185526177 2.69052121254827e-05 0.313903806848923 -0.358492180615154 0.0639393674913616 2.2822886536147 0.135236111711688 -0.00436455647928552 -0.480429510567444
"H.glutinosum" -5.66845474090017 0.000128118154835837 0.131018083496389 -1.99565202071061 0.897548236646782 -3.09544615019561 -0.931235427975608 -0.0568189471343293 0.176274534857299
"M.minima" 2.13158855572777 0.000644373172574208 0.305243441329079 0.723918115082121 0.145010572258799 1.18618471686313 -0.73190739579339 -0.524736537643773 -0.189856684179962
"P.airoides" 9.36345384009003 -0.00188969329282428 -0.131664248347886 3.22309334151495 0.259624607103007 0.355662648676996 -0.366231892228195 1.40699898717915 0.146904783868559
"P.canescens" 31.9033363033724 -0.000166541558597158 -0.115066321825047 11.161340043446 -0.251117421327043 3.91397415966221 -7.26988138209089 -0.121783545305932 0.0978191654090691
"T.cyanopetala" 13.4171870445395 0.000849219741886842 -0.00679891729969943 4.72136575401623 0.7675622455998 2.34308286918283 0.416966162160812 -0.781787705121665 0.793013533819632
"V.rosea" -0.726498101374169 -0.000347472675624131 0.167322068824501 -0.290981324946847 -0.904822861181084 -0.265279514549076 1.35602393923984 0.282565245636744 0.816323684718805
