"A.calendula" "H.glabra" "H.glutinosum" "M.minima" "P.airoides" "P.canescens" "T.cyanopetala" "V.rosea" "Other"
"A.calendula" -0.296659864239223 0.544454900717153 0.0523663737516776 -0.0180532576457661 0.603211471922353 0.0649912270313979 -0.542971842841085 3.00729538872657 -0.0716522885531346
"H.glabra" -0.0128237761586751 0.0235352624905817 0.00226365186593463 -0.000780391832167449 0.0260751447187322 0.00280938896087477 -0.0234711540467859 0.129996968099962 -0.00309732801913926
"H.glutinosum" -0.00808067829281236 0.0148303340895911 0.00142640063809661 -0.000491750266072572 0.0164307964599071 0.00177028732498969 -0.0147899372748185 0.0819153161486027 -0.00195172708727037
"M.minima" 0.0102580444986018 -0.0188264179698224 -0.00181074913370131 0.000624254045116313 -0.020858130360556 -0.00224729725612362 0.0187751360961327 -0.103987676247033 0.00247762657847104
"P.airoides" -0.697038740332623 1.279263573915 0.12304121856613 -0.0424183433123857 1.41731934524142 0.152704859954047 -1.27577894751829 7.06600940083935 -0.168355841067709
"P.canescens" -9.4545281304204 17.351737781504 1.66891249341402 -0.575355998005799 19.2243053994095 2.07126564213418 -17.3044728356905 95.8422836271213 -2.28355318462741
"T.cyanopetala" 0.307208178432191 -0.56381404581551 -0.0542283612668936 0.0186951760742751 -0.624659820343051 -0.0673021155780228 0.562278254953525 -3.11422558203971 0.07420002400175
"V.rosea" 0.0199101554190787 -0.0365407761503464 -0.00351453892424324 0.00121163395820212 -0.0404841894853041 -0.0043618486592049 0.0364412415777013 -0.201832892812024 0.00480890195538951
