"A.calendula" "H.glabra" "H.glutinosum" "M.minima" "P.airoides" "P.canescens" "T.cyanopetala" "V.rosea" "Other"
"A.calendula" -0.324635313241279 -50.4862557042805 -1.15988861575346 -0.254657186525035 1.11505817451318 0.100909025719482 0.0308554411042049 0.290268292673154 0.0924677528873306
"H.glabra" -0.659896022783516 -134.957867067142 0.400161041783343 0.00771564976679853 1.15478634885228 0.189396874110072 0.474697526395619 0.338666342627173 -0.0322194950667682
"H.glutinosum" -0.662571577595417 -8.12200692620339 0.144601357088666 -0.0403363583401639 -0.804358343929535 0.172778368823668 0.00870516232454613 1.81230112851957 -0.0887589297029372
"M.minima" 0.852177774580152 54.4872480257197 -0.245382539492556 0.0408803541459235 -0.156090200267928 -0.228691810864903 -0.133280882120887 -1.64175357269558 0.166069816437709
"P.airoides" 5.43470305474905 -2.40907280591327 0.155804515877892 0.586089503742995 1.00530336340752 -1.41964868247475 0.474449133192865 -14.9850957691722 1.76561112306619
"P.canescens" -9.05193049869355 45.7704719743893 1.83969469935029 -0.575808015375571 3.53282858781504 2.34600453643152 -1.3387228242541 25.43638595867 -2.55860220555053
"T.cyanopetala" 4.56363128011866 -97.4811106778444 0.540494117289772 0.569527441220548 -2.80364231451176 -1.18316962552589 1.07067363787085 -13.6801926420171 1.29694143506183
"V.rosea" -0.105503093830654 -42.8899980208549 -0.355229447134812 -0.0788145496202436 0.416802139421484 0.0364601172140999 0.124393347708967 -0.20859152293418 0.0553092539789782
