V1 V2
BOOF -0.0920108803433277 0.0171474514263578
BRMA -0.0278871165634475 0.0120943364694065
CAAR -0.0288298765783729 0.0149561377440314
CABU -0.0431108285076311 0.016720886962137
DIER -0.0396932796004921 0.00750475544006374
MACA -0.108530969664077 0.0415064355215013
MEPO -0.0354547095469397 0.00792108591932148
PARO 0.0552269344412998 0.026773858334809
SIAL 0.0141743602066411 0.0140058333021877
VISA -0.0106536041657991 0.0140538978285191
